nombre,precio,descuento,categoria,tienda
Azúcar Blanca Granulada Supermaxi,$1.07,False,Productos Supermaxi,SUPERMAXI
Azúcar Morena Supermaxi Funda,$5.23,False,Productos Supermaxi,SUPERMAXI
Azúcar Blanca Supermaxi 10000 G,$10.07,False,Productos Supermaxi,SUPERMAXI
Harina de Trigo Sin Polvo de Hornear Supermaxi,$3.11,False,Productos Supermaxi,SUPERMAXI
Harina de Trigo con Polvo de Hornear Supermaxi,$3.75,False,Productos Supermaxi,SUPERMAXI
Harina de Trigo Sin Polvo de Hornear Supermaxi,$1.83,False,Productos Supermaxi,SUPERMAXI
Maní En Pasta Supermaxi 200 G,$1.23,False,Productos Supermaxi,SUPERMAXI
Mermelada De Frutilla Supermaxi 300 G,$1.69,False,Productos Supermaxi,SUPERMAXI
Mermelada de Frutimora Supermaxi 600 G,$2.93,False,Productos Supermaxi,SUPERMAXI
Mermelada de Frutimora Supermaxi 300 G,$1.69,False,Productos Supermaxi,SUPERMAXI
Mermelada de Mora Supermaxi 600 G,$2.93,False,Productos Supermaxi,SUPERMAXI
Mermelada de Mora Supermaxi 300 G,$1.69,False,Productos Supermaxi,SUPERMAXI
Mermelada de Mora Doy Pack Supermaxi 250 Gr,$1.12,False,Productos Supermaxi,SUPERMAXI
Mermelada de Frutilla Supermaxi 600 G,$2.93,False,Productos Supermaxi,SUPERMAXI
Limón Para Limonada Supermaxi en Malla,$1.77,False,Productos Supermaxi,SUPERMAXI
Arándanos Fruta Seca Supermaxi Funda,$3.16,False,Productos Supermaxi,SUPERMAXI
Arándanos En Funda Supermaxi 400 Gr,$6.04,False,Productos Supermaxi,SUPERMAXI
Pulpa de Maracuyá Supermaxi 454g,$2.37,False,Productos Supermaxi,SUPERMAXI
Ciruelas Sin Semilla En Tarrina Supermaxi,$4.51,False,Productos Supermaxi,SUPERMAXI
Canguil Para Microondas Con Extra Mantequilla Supermaxi 99 G,$1.37,False,Productos Supermaxi,SUPERMAXI
Canguil para Microondas con Mantequilla Supermaxi 99 G,$1.37,False,Productos Supermaxi,SUPERMAXI
Canguil Amarillo Supermaxi 2000 Gr,$3.01,False,Productos Supermaxi,SUPERMAXI
Canguil Amarillo Supermaxi Funda,$0.75,True,Productos Supermaxi,SUPERMAXI
Canguil para Microondas con Extra Mantequilla Supermaxi Pack X3 99 G,$3.91,False,Productos Supermaxi,SUPERMAXI
Canguil Amarillo Supermaxi Funda,$1.52,False,Productos Supermaxi,SUPERMAXI
Canguil para Microondas Natural Supermaxi Pack X3 297 G,$3.91,False,Productos Supermaxi,SUPERMAXI
Canguil para Microondas Reducido En Grasa Supermaxi Pack X3 255 G,$3.91,False,Productos Supermaxi,SUPERMAXI
